,Unnamed: 0,Wavelength,V1,V2,Gain,Out,Angle
194,194,514,5.296017132620011,7.923694779116466,4,0.07090625,83.46586183131728
195,195,514,5.296017132620011,7.96144578313253,4,0.07148046875,83.78027044368926
196,196,514,5.296017132620011,7.999196787148595,4,0.07205859375,84.096817890159
197,197,514,5.296017132620011,8.036947791164659,4,0.07228515625,84.22087026782955
198,198,514,5.296017132620011,8.074698795180723,4,0.07275,84.475391525464
199,199,514,5.296017132620011,8.112449799196787,4,0.07323828125,84.74274578768507
200,200,514,5.296017132620011,8.150200803212853,4,0.07378125,85.0400437272749
201,201,514,5.296017132620011,8.187951807228917,4,0.074359375,85.35659117374463
202,202,514,5.296017132620011,8.22570281124498,4,0.0749609375,85.68597162480097
203,203,514,5.296017132620011,8.263453815261045,4,0.075421875,85.93835404833766
204,204,514,5.296017132620011,8.301204819277109,4,0.0758515625,86.17362579909219
205,205,514,5.296017132620011,8.338955823293173,4,0.07623828125,86.38537037477126
206,206,514,5.296017132620011,8.376706827309237,4,0.07680859375,86.69764015304546
207,207,514,5.296017132620011,8.414457831325302,4,0.07741015625,87.0270206041018
208,208,514,5.296017132620011,8.452208835341366,4,0.07733203125,86.98424392214643
209,209,514,5.296017132620011,8.48995983935743,4,0.07770703125,87.18957199553222
210,210,514,5.296017132620011,8.527710843373494,4,0.0780234375,87.36281755745148
211,211,514,5.296017132620011,8.565461847389559,4,0.0783828125,87.55959029444617
212,212,514,5.296017132620011,8.603212851405623,4,0.07878125,87.77775137241855
213,213,514,5.296017132620011,8.640963855421687,4,0.079140625,87.97452410941327
214,214,514,5.296017132620011,8.67871485943775,4,0.07958203125,88.21621236246109
215,215,514,5.296017132620011,8.716465863453815,4,0.07981640625,88.3445424083272
216,216,514,5.296017132620011,8.75421686746988,4,0.0801875,88.54773164761521
217,217,514,5.296017132620011,8.791967871485944,4,0.08038671875,88.6568121866014
218,218,514,5.296017132620011,8.829718875502008,4,0.080796875,88.88138976686709
219,219,514,5.296017132620011,8.867469879518072,4,0.08099609375,88.99047030585328
220,220,514,5.296017132620011,8.905220883534136,4,0.081109375,89.05249649468855
221,221,514,5.296017132620011,8.9429718875502,4,0.08132421875,89.17013237006584
222,222,514,5.296017132620011,8.980722891566264,4,0.08152734375,89.28135174314978
223,223,514,5.296017132620011,9.018473895582328,4,0.08119921875,89.10168967893723
224,224,514,5.296017132620011,9.056224899598394,4,0.08133984375,89.17868770645691
225,225,514,5.296017132620011,9.093975903614458,4,0.08162109375,89.33268376149623
226,226,514,5.296017132620011,9.131726907630522,4,0.081734375,89.39470995033152
227,227,514,5.296017132620011,9.169477911646586,4,0.08195703125,89.51662349390433
228,228,514,5.296017132620011,9.20722891566265,4,0.0822265625,89.66420304665034
229,229,514,5.296017132620011,9.244979919678714,4,0.08239453125,89.75617291285441
230,230,514,5.296017132620011,9.282730923694778,4,0.08253515625,89.83317094037407
231,231,514,5.296017132620011,9.320481927710844,4,0.08250390625,89.81606026759191
232,232,514,5.296017132620011,9.358232931726908,4,0.08256640625,89.85028161315621
233,233,514,5.296017132620011,9.395983935742972,4,0.08257421875,89.85455928135174
234,234,514,5.296017132620011,9.433734939759036,4,0.082609375,89.87380878823166
235,235,514,5.296017132620011,9.4714859437751,4,0.08275390625,89.9529456498491
236,236,514,5.296017132620011,9.509236947791164,4,0.0826796875,89.91230780199149
237,237,514,5.296017132620011,9.546987951807228,4,0.082734375,89.94225147936025
238,238,514,5.296017132620011,9.584738955823294,4,0.082609375,89.87380878823166
239,239,514,5.296017132620011,9.622489959839358,4,0.082578125,89.85669811544952
240,240,514,5.296017132620011,9.660240963855422,4,0.08276953125,89.96150098624017
241,241,514,5.296017132620011,9.697991967871486,4,0.08283984375,90.0
242,242,514,5.296017132620011,9.73574297188755,4,0.0826796875,89.91230780199149
243,243,514,5.296017132620011,9.773493975903614,4,0.08262890625,89.8845029587205
244,244,514,5.296017132620011,9.811244979919678,4,0.08262109375,89.88022529052496
245,245,514,5.296017132620011,9.848995983935742,4,0.082484375,89.80536609710308
246,246,514,5.296017132620011,9.886746987951808,4,0.0824765625,89.80108842890755
247,247,514,5.296017132620011,9.924497991967872,4,0.08226171875,89.68345255353026
248,248,514,5.296017132620011,9.962248995983936,4,0.0823125,89.71125739680126
249,249,514,5.296017132620011,10.0,4,0.082265625,89.68559138762804
